1,1,AB,9:20,10:10,---J---,2015-03-27 23:42:33.073500,2015-03-27 23:42:33.073500
234,112,PA,20:30,22:10,-T-----,2015-03-27 23:42:33.654412,2015-03-27 23:42:33.654412
235,112,PB,20:30,22:10,-T-----,2015-03-27 23:42:33.656570,2015-03-27 23:42:33.656570
236,112,PC,20:30,22:10,-T-----,2015-03-27 23:42:33.659176,2015-03-27 23:42:33.659176
237,113,AE,13:45,15:25,-T-J---,2015-03-27 23:42:33.661366,2015-03-27 23:42:33.661366
238,120,QA,16:15,17:55,-T-----,2015-03-27 23:42:33.663450,2015-03-27 23:42:33.663450
239,120,QB,14:45,16:25,---J---,2015-03-27 23:42:33.665542,2015-03-27 23:42:33.665542
240,115,RA,16:15,17:55,-T-----,2015-03-27 23:42:33.667625,2015-03-27 23:42:33.667625
241,115,RB,16:15,17:55,-T-----,2015-03-27 23:42:33.670186,2015-03-27 23:42:33.670186
242,122,DA,20:30,22:10,--W----,2015-03-27 23:42:33.672483,2015-03-27 23:42:33.672483
243,122,DB,20:30,22:10,--W----,2015-03-27 23:42:33.675149,2015-03-27 23:42:33.675149
244,117,SA,14:45,16:25,-T-----,2015-03-27 23:42:33.677433,2015-03-27 23:42:33.677433
245,117,SB,14:45,16:25,-T-----,2015-03-27 23:42:33.679883,2015-03-27 23:42:33.679883
246,118,NA,20:30,22:10,---J---,2015-03-27 23:42:33.682370,2015-03-27 23:42:33.682370
247,118,NB,20:30,22:10,-T-----,2015-03-27 23:42:33.684625,2015-03-27 23:42:33.684625
248,119,CE,16:40,18:20,-T-J---,2015-03-27 23:42:33.686750,2015-03-27 23:42:33.686750
249,119,CF,11:15,13:00,--W-F--,2015-03-27 23:42:33.688799,2015-03-27 23:42:33.688799
250,120,QA,10:15,11:55,-T-----,2015-03-27 23:42:33.692032,2015-03-27 23:42:33.692032
251,120,QB,10:15,11:55,-T-----,2015-03-27 23:42:33.694898,2015-03-27 23:42:33.694898
252,121,NA,14:45,16:35,M------,2015-03-27 23:42:33.697280,2015-03-27 23:42:33.697280
253,121,NB,14:45,16:35,M------,2015-03-27 23:42:33.700241,2015-03-27 23:42:33.700241
254,122,DA,11:45,13:35,---J---,2015-03-27 23:42:33.703059,2015-03-27 23:42:33.703059
255,122,DB,11:45,13:35,---J---,2015-03-27 23:42:33.705359,2015-03-27 23:42:33.705359
256,123,AE,16:40,18:20,M-W----,2015-03-27 23:42:33.707679,2015-03-27 23:42:33.707679
257,123,AF,16:40,18:20,M-W----,2015-03-27 23:42:33.709846,2015-03-27 23:42:33.709846
258,123,AG,16:40,18:20,M-W----,2015-03-27 23:42:33.712551,2015-03-27 23:42:33.712551
259,124,QA,10:15,11:55,M------,2015-03-27 23:42:33.714815,2015-03-27 23:42:33.714815
260,124,QB,10:15,11:55,--W----,2015-03-27 23:42:33.716883,2015-03-27 23:42:33.716883
261,124,QC,8:45,10:25,----F--,2015-03-27 23:42:33.718967,2015-03-27 23:42:33.718967
262,124,QD,10:15,11:55,M------,2015-03-27 23:42:33.721055,2015-03-27 23:42:33.721055
263,125,RA,8:45,10:25,----F--,2015-03-27 23:42:33.723445,2015-03-27 23:42:33.723445
264,125,RB,10:15,11:55,M------,2015-03-27 23:42:33.725898,2015-03-27 23:42:33.725898
265,125,RC,10:15,11:55,--W----,2015-03-27 23:42:33.728242,2015-03-27 23:42:33.728242
266,126,EA,11:45,13:35,-T-----,2015-03-27 23:42:33.730552,2015-03-27 23:42:33.730552
267,126,EB,11:45,13:35,---J---,2015-03-27 23:42:33.732906,2015-03-27 23:42:33.732906
268,126,EC,17:45,19:35,M------,2015-03-27 23:42:33.735783,2015-03-27 23:42:33.735783
269,127,UA,11:45,13:25,----F--,2015-03-27 23:42:33.738137,2015-03-27 23:42:33.738137
270,127,UB,11:45,13:25,--W----,2015-03-27 23:42:33.740247,2015-03-27 23:42:33.740247
271,128,WA,10:15,11:50,M------,2015-03-27 23:42:33.742317,2015-03-27 23:42:33.742317
272,128,WB,14:45,16:25,--W----,2015-03-27 23:42:33.744222,2015-03-27 23:42:33.744222
273,129,CE,18:20,20:00,-T-J---,2015-03-27 23:42:33.746821,2015-03-27 23:42:33.746821
274,129,CF,18:20,20:00,M-W----,2015-03-27 23:42:33.748967,2015-03-27 23:42:33.748967
275,130,DA,12:45,14:25,M------,2015-03-27 23:42:33.751051,2015-03-27 23:42:33.751051
276,130,DB,16:15,17:55,--W----,2015-03-27 23:42:33.753104,2015-03-27 23:42:33.753104
277,131,SA,10:15,11:55,--W----,2015-03-27 23:42:33.755148,2015-03-27 23:42:33.755148
278,131,SB,11:45,13:25,M------,2015-03-27 23:42:33.757511,2015-03-27 23:42:33.757511
279,132,UA,10:15,11:55,M------,2015-03-27 23:42:33.760454,2015-03-27 23:42:33.760454
280,132,UB,11:45,13:25,--W----,2015-03-27 23:42:33.762845,2015-03-27 23:42:33.762845
281,133,PA,20:30,22:10,---J---,2015-03-27 23:42:33.765193,2015-03-27 23:42:33.765193
282,133,PB,17:45,19:25,----F--,2015-03-27 23:42:33.767671,2015-03-27 23:42:33.767671
283,133,PC,20:30,22:10,---J---,2015-03-27 23:42:33.770097,2015-03-27 23:42:33.770097
284,133,PD,17:45,19:25,----F--,2015-03-27 23:42:33.772517,2015-03-27 23:42:33.772517
285,134,DA,20:30,21:20,M------,2015-03-27 23:42:33.775014,2015-03-27 23:42:33.775014
286,134,DB,21:30,22:20,M------,2015-03-27 23:42:33.777433,2015-03-27 23:42:33.777433
287,135,AE,17:30,18:20,-T-J---,2015-03-27 23:42:33.780219,2015-03-27 23:42:33.780219
288,135,AF,17:30,18:20,-T-J---,2015-03-27 23:42:33.782609,2015-03-27 23:42:33.782609
289,136,EA,11:45,12:35,---J---,2015-03-27 23:42:33.784813,2015-03-27 23:42:33.784813
290,136,EB,11:45,12:35,---J---,2015-03-27 23:42:33.786942,2015-03-27 23:42:33.786942
291,137,GA,10:15,11:05,-T-----,2015-03-27 23:42:33.789032,2015-03-27 23:42:33.789032
292,138,NA,13:15,14:05,-T-----,2015-03-27 23:42:33.793038,2015-03-27 23:42:33.793038
293,139,FA,11:45,13:35,M------,2015-03-27 23:42:33.795300,2015-03-27 23:42:33.795300
294,143,CA,17:30,18:20,-T-J---,2015-03-27 23:42:33.797370,2015-03-27 23:42:33.797370
295,143,CB,17:30,18:20,-T-J---,2015-03-27 23:42:33.799457,2015-03-27 23:42:33.799457
296,144,DA,20:30,21:20,-T-----,2015-03-27 23:42:33.801515,2015-03-27 23:42:33.801515
297,144,DB,20:30,21:20,-T-----,2015-03-27 23:42:33.804142,2015-03-27 23:42:33.804142
298,145,NA,20:20,21:10,--W----,2015-03-27 23:42:33.806357,2015-03-27 23:42:33.806357
299,145,NB,13:15,14:05,M------,2015-03-27 23:42:33.808901,2015-03-27 23:42:33.808901
300,146,WA,20:00,21:10,-T-----,2015-03-27 23:42:33.811686,2015-03-27 23:42:33.811686
301,146,WB,13:15,14:05,----F--,2015-03-27 23:42:33.814377,2015-03-27 23:42:33.814377
302,147,CE,13:15,14:05,M-W----,2015-03-27 23:42:33.816847,2015-03-27 23:42:33.816847
303,147,CF,13:15,14:05,M-W----,2015-03-27 23:42:33.819101,2015-03-27 23:42:33.819101
304,147,CG,13:15,14:05,M-W----,2015-03-27 23:42:33.821411,2015-03-27 23:42:33.821411
305,148,UA,10:15,11:05,M------,2015-03-27 23:42:33.824704,2015-03-27 23:42:33.824704
306,148,UB,10:15,11:05,M------,2015-03-27 23:42:33.827003,2015-03-27 23:42:33.827003
307,149,DA,14:45,15:35,-T-----,2015-03-27 23:42:33.829118,2015-03-27 23:42:33.829118
308,149,DB,14:45,15:35,---J---,2015-03-27 23:42:33.831163,2015-03-27 23:42:33.831163
309,150,EI,16:15,17:05,M------,2015-03-27 23:42:33.833234,2015-03-27 23:42:33.833234
310,150,EJ,16:15,17:05,--W----,2015-03-27 23:42:33.835259,2015-03-27 23:42:33.835259
311,151,AE,17:30,18:20,M-W----,2015-03-27 23:42:33.837700,2015-03-27 23:42:33.837700
312,151,AF,16:30,17:20,M-W----,2015-03-27 23:42:33.839987,2015-03-27 23:42:33.839987
313,152,GA,14:45,15:35,----F--,2015-03-27 23:42:33.842087,2015-03-27 23:42:33.842087
314,152,GB,11:45,12:35,M------,2015-03-27 23:42:33.844059,2015-03-27 23:42:33.844059
315,152,GC,11:45,12:35,M------,2015-03-27 23:42:33.845980,2015-03-27 23:42:33.845980
316,153,HA,14:45,15:35,-T-----,2015-03-27 23:42:33.848224,2015-03-27 23:42:33.848224
317,153,HB,14:45,15:35,---J---,2015-03-27 23:42:33.850428,2015-03-27 23:42:33.850428
318,154,XA,16:15,17:05,M------,2015-03-27 23:42:33.852514,2015-03-27 23:42:33.852514
319,154,XB,16:15,17:05,--W----,2015-03-27 23:42:33.854527,2015-03-27 23:42:33.854527
320,155,CE,13:15,14:05,M-W----,2015-03-27 23:42:33.856568,2015-03-27 23:42:33.856568
321,156,FA,12:15,13:05,---J---,2015-03-27 23:42:33.858662,2015-03-27 23:42:33.858662
322,157,WA,16:15,17:05,--W----,2015-03-27 23:42:33.860899,2015-03-27 23:42:33.860899
323,157,WB,16:15,17:05,--W----,2015-03-27 23:42:33.862980,2015-03-27 23:42:33.862980
324,158,BE,17:30,18:20,--W----,2015-03-27 23:42:33.864935,2015-03-27 23:42:33.864935
325,158,BF,17:30,18:20,--W----,2015-03-27 23:42:33.866976,2015-03-27 23:42:33.866976
326,159,EA,13:15,14:05,----F--,2015-03-27 23:42:33.869056,2015-03-27 23:42:33.869056
327,159,EF,13:15,14:05,----F--,2015-03-27 23:42:33.871358,2015-03-27 23:42:33.871358
328,160,PA,20:30,21:20,---J---,2015-03-27 23:42:33.873538,2015-03-27 23:42:33.873538
329,160,PB,20:30,21:20,---J---,2015-03-27 23:42:33.875506,2015-03-27 23:42:33.875506
330,161,DA,20:30,21:20,----F--,2015-03-27 23:42:33.877477,2015-03-27 23:42:33.877477
331,162,NA,17:45,18:35,--W----,2015-03-27 23:42:33.879627,2015-03-27 23:42:33.879627
332,170,FA,20:30,21:20,---J---,2015-03-27 23:42:33.881901,2015-03-27 23:42:33.881901
333,170,FB,20:30,21:20,---J---,2015-03-27 23:42:33.884379,2015-03-27 23:42:33.884379
334,174,NA,13:15,14:05,--W----,2015-03-27 23:42:33.886606,2015-03-27 23:42:33.886606
335,191,HA,16:15,17:55,--W----,2015-03-27 23:42:33.897244,2015-03-27 23:42:33.897244
336,191,HB,16:15,17:55,--W----,2015-03-27 23:42:33.903758,2015-03-27 23:42:33.903758
337,191,HC,16:15,17:55,--W----,2015-03-27 23:42:33.906712,2015-03-27 23:42:33.906712
338,192,DA,20:30,22:10,-T-----,2015-03-27 23:42:33.909733,2015-03-27 23:42:33.909733
339,192,DB,20:30,22:10,-T-----,2015-03-27 23:42:33.912665,2015-03-27 23:42:33.912665
340,193,CE,8:45,10:25,M-W----,2015-03-27 23:42:33.915244,2015-03-27 23:42:33.915244
341,193,CF,8:45,10:25,M-W----,2015-03-27 23:42:33.917659,2015-03-27 23:42:33.917659
342,194,QA,10:15,11:55,-T-----,2015-03-27 23:42:33.920298,2015-03-27 23:42:33.920298
343,194,QB,18:15,19:55,---J---,2015-03-27 23:42:33.922742,2015-03-27 23:42:33.922742
344,195,SA,10:15,11:55,-T-----,2015-03-27 23:42:33.925452,2015-03-27 23:42:33.925452
345,195,SB,10:15,11:55,---J---,2015-03-27 23:42:33.928231,2015-03-27 23:42:33.928231
346,196,UA,16:15,17:55,-T-----,2015-03-27 23:42:33.930899,2015-03-27 23:42:33.930899
347,196,UB,16:15,17:55,---J---,2015-03-27 23:42:33.933424,2015-03-27 23:42:33.933424
348,196,UC,15:15,16:55,----F--,2015-03-27 23:42:33.935796,2015-03-27 23:42:33.935796
349,196,UD,16:15,17:55,-T-----,2015-03-27 23:42:33.937997,2015-03-27 23:42:33.937997
350,198,GA,20:30,21:20,M------,2015-03-27 23:42:33.940273,2015-03-27 23:42:33.940273
351,198,GB,20:30,21:20,M------,2015-03-27 23:42:33.943000,2015-03-27 23:42:33.943000
352,199,UA,14:15,16:05,----F--,2015-03-27 23:42:33.945373,2015-03-27 23:42:33.945373
353,199,UB,14:15,16:05,----F--,2015-03-27 23:42:33.947707,2015-03-27 23:42:33.947707
354,200,HA,11:45,12:35,----F--,2015-03-27 23:42:33.957558,2015-03-27 23:42:33.957558
355,200,HB,12:45,13:35,----F--,2015-03-27 23:42:33.977136,2015-03-27 23:42:33.977136
356,201,SA,12:15,13:05,----F--,2015-03-27 23:42:33.979866,2015-03-27 23:42:33.979866
357,201,SB,13:15,14:05,----F--,2015-03-27 23:42:33.982341,2015-03-27 23:42:33.982341
358,201,SC,14:15,15:05,----F--,2015-03-27 23:42:33.984908,2015-03-27 23:42:33.984908
359,202,HA,15:45,16:35,----F--,2015-03-27 23:42:33.987303,2015-03-27 23:42:33.987303
360,202,HB,15:45,16:35,----F--,2015-03-27 23:42:33.989942,2015-03-27 23:42:33.989942
361,203,HA,14:45,15:35,----F--,2015-03-27 23:42:33.992750,2015-03-27 23:42:33.992750
362,203,HB,14:45,15:35,----F--,2015-03-27 23:42:33.995313,2015-03-27 23:42:33.995313
363,204,SA,14:45,15:35,---J---,2015-03-27 23:42:33.997766,2015-03-27 23:42:33.997766
364,205,SA,16:15,17:05,--W----,2015-03-27 23:42:34.000407,2015-03-27 23:42:34.000407
365,205,SB,17:45,18:35,--W----,2015-03-27 23:42:34.002946,2015-03-27 23:42:34.002946
366,206,SA,11:45,12:35,----F--,2015-03-27 23:42:34.005442,2015-03-27 23:42:34.005442
367,207,FA,9:15,10:05,----F--,2015-03-27 23:42:34.007776,2015-03-27 23:42:34.007776
368,208,SA,10:45,11:35,-T-----,2015-03-27 23:42:34.010423,2015-03-27 23:42:34.010423
369,208,SB,10:45,11:35,---J---,2015-03-27 23:42:34.012803,2015-03-27 23:42:34.012803
370,208,SC,10:45,11:35,M------,2015-03-27 23:42:34.014984,2015-03-27 23:42:34.014984
371,209,FA,11:45,12:35,----F--,2015-03-27 23:42:34.017077,2015-03-27 23:42:34.017077
372,209,FB,11:45,12:35,----F--,2015-03-27 23:42:34.019206,2015-03-27 23:42:34.019206
373,210,SA,18:15,19:05,M------,2015-03-27 23:42:34.021511,2015-03-27 23:42:34.021511
374,210,SB,18:15,19:05,M------,2015-03-27 23:42:34.024384,2015-03-27 23:42:34.024384
375,211,ME,20:20,21:05,--W----,2015-03-27 23:42:34.026713,2015-03-27 23:42:34.026713
376,212,HA,14:45,15:35,-T-----,2015-03-27 23:42:34.029058,2015-03-27 23:42:34.029058
377,213,NA,16:25,17:15,--W----,2015-03-27 23:42:34.031310,2015-03-27 23:42:34.031310
378,218,CE,15:00,16:40,-T-J---,2015-03-27 23:42:34.033911,2015-03-27 23:42:34.033911
379,218,CF,15:00,16:40,-T-J---,2015-03-27 23:42:34.036499,2015-03-27 23:42:34.036499
380,219,TA,13:15,14:55,----F--,2015-03-27 23:42:34.038757,2015-03-27 23:42:34.038757
381,220,VA,14:45,16:25,--W----,2015-03-27 23:42:34.041464,2015-03-27 23:42:34.041464
382,220,VB,14:45,16:25,--W----,2015-03-27 23:42:34.044414,2015-03-27 23:42:34.044414
383,221,JA,9:45,11:25,--W----,2015-03-27 23:42:34.046991,2015-03-27 23:42:34.046991
384,221,JB,10:15,11:55,--W----,2015-03-27 23:42:34.049381,2015-03-27 23:42:34.049381
385,215,SA,14:45,15:35,--W----,2015-03-27 23:42:34.051872,2015-03-27 23:42:34.051872
387,223,AL,8:20,10:00,M------,2015-03-27 23:42:34.049381,2015-03-27 23:42:34.049381
388,223,AM,17:45,19:25,M------,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
389,223,AN,17:45,19:25,M------,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
390,223,AO,17:45,19:25,M------,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
391,224,BA,16:15,17:55,--W----,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
392,224,BB,17:45,19:25,--W----,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
393,224,BC,16:15,17:55,--W----,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
394,224,BD,17:45,19:25,--W----,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
395,225,BN,20:30,22:10,-T-----,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
396,225,BO,17:45,17:25,----F--,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
397,225,BP,16:15,17:55,----F--,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
398,225,BQ,17:45,17:25,---J---,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
399,226,EO,16:15,17:55,---J---,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
400,226,EQ,20:30,22:10,-T-----,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
401,226,ER,20:30,22:10,-T-----,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
402,227,AI,8:30,10:10,-T-J---,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
403,227,AJ,14:00,16:40,-T-J---,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
405,227,AK,8:45,10:25,M-W----,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
406,228,AL,8:45,10:25,-T-J---,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
407,228,AM,14:00,15:30,-T-J---,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
408,228,AN,8:45,10:25,M-W----,"2015-03-28 
22:00:34.049381",2015-03-28 22:00:34.049381
409,229,CO,8:45,10:25,M-W----,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
410,229,CP,16:00,17:40,M-W----,2015-03-28 22:00:34.049381,2015-03-28 22:00:34.049381
411,260,01,13:30,15:30,-T-----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
412,260,02,15:30,17:30,-T-----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
413,260,05,13:30,15:30,---J---,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
414,260,06,15:30,17:30,---J---,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
415,261,01,13:30,15:30,-T-----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
416,261,02,15:30,17:30,-T-----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
417,261,03,13:30,15:30,--W----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
418,261,04,15:30,17:30,--W----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
419,261,05,13:30,15:30,---J---,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
420,261,06,15:30,17:30,---J---,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
421,262,01L,9:00,13:00,M------,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
422,262,02L,13:30,17:30,M------,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
423,262,03L,13:30,17:30,-T-----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
424,262,04L,13:30,17:30,---J---,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
425,263,51L,18:30,22:30,M------,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
426,263,52L,18:30,22:30,---J---,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
427,264,01L,9:00,13:00,M------,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
428,264,02L,13:30,17:30,-T-----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
429,264,03L,13:30,17:30,--W----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
430,264,04L,13:30,17:30,----F--,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
431,264,05L,9:00,13:00,----F--,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
432,265,51L,18:30,22:30,-T-----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
433,265,52L,18:30,22:30,--W----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
434,266,06L,13:30,17:30,M------,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
435,266,07L,13:30,17:30,--W----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
436,266,08L,13:30,17:30,---J---,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
437,266,09L,9:00,13:00,----F--,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
438,266,10L,09:00,13:00,M------,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
439,267,52L,18:30,22:30,-T-----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
440,267,56L,18:30,22:30,----F--,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
441,268,LA,20:30,21:30,M------,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
442,268,LB,18:30,19:30,-T-----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
443,268,LC,19:30,20:30,--W----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
444,268,LD,17:45,18:45,--W----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
445,269,EA,13:15,14:05,-T-----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
446,270,HA,13:15,14:05,---J---,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
447,271,MA,16:15,17:55,----F--,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
448,272,TA,10:15,11:30,-T-J---,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
449,273,XA,11:45,13:25,----F--,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
450,274,VA,11:45,13:25,----F--,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
451,275,WA,8:45,10:00,--W-F--,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
452,276,XE,15:30,17:10,----F--,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
453,277,EA,10:15,11:05,M------,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
454,277,EB,10:15,11:05,--W----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
455,277,EC,13:15,14:05,----F--,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
456,277,ED,13:15,14:05,--W----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
457,278,EA,15:15,16:05,----F--,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
458,278,EB,16:15,17:05,----F--,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
459,279,TA,15:15,16:05,----F--,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
460,280,YA,15:15,16:05,----F--,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
461,281,MA,15:15,16:05,----F--,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
462,140,DJ,20:30,22:20,--W----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
463,141,NI,17:45,17:35,--W----,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
464,142,SJ,16:15,18:05,----F--,2015-04-03 11:02:34.049381,2015-04-03 11:02:34.049381
